schema_name,view_name,create_date,modify_date,definition_length,definition_preview
dbo,GB_InsuranceOutstandingBalance,2008-10-08 21:04:33.000,2024-06-12 07:55:24.003,1203,"
CREATE view dbo.GB_InsuranceOutstandingBalance as
select distinct
	b.ClaimId as ClaimId
	, li.CurrentState as ClaimStatus
	, b.PatientId as PatientId
    , b.PatientFirstName as PatientFirstName
    , b.PatientLastName as PatientLastName
	, (stuff((select ', ' + cast(co.OrderNum as varchar(50)) from BillingClaimOrders co where co.ClaimId = b.ClaimId for xml path('')), 1, 2, '')) as OrderNumbers
    , TotalBalance =
		sum(
			case b.AccountTypeId
				when 222 then b.TotalBalance
			"
dbo,V_BillingClaimsStatistic,2009-07-16 17:43:52.287,2024-06-12 07:55:24.000,596,"CREATE VIEW [dbo].[V_BillingClaimsStatistic]
AS
SELECT     CarrierId, CarrierName,
 (SELECT     COUNT(*) AS Expr1 FROM dbo.V_BillingClaims AS v1 WHERE (CarrierId = v.CarrierId)) AS TotalCount,
 (SELECT     COUNT(*) AS Expr1 FROM dbo.V_BillingClaims AS v1 WHERE (CarrierId = v.CarrierId) AND (ReadytoBill = 0) and BillingDate is not null) AS BilledClaims,
 (SELECT     COUNT(*) AS Expr1 FROM dbo.V_BillingClaims AS v1 WHERE (CarrierId = v.CarrierId) AND ((ReadytoBill <> 0) or BillingDate is null"
dbo,V_TransactionInoviceCombine,2009-07-16 17:43:52.347,2024-06-12 07:55:23.993,3007,"CREATE VIEW [dbo].[V_TransactionInoviceCombine]
AS
SELECT    pTrans.officenum + ' - '+ cast(pTrans.transactionid as varchar(15)) as ID, pTrans.TransactionDate, pTrans.OfficeNum,
 pTrans.TransactionID, pTrans.TransactionTypeID, pTrans.EmployeeId, 
                     isnull(pTrans.PatientID,0) as PatientID, 
                      pTrans.Amount AS InvoiceTotalAmount, SUM(ISNULL(idet.Price, 0)) AS Retail, SUM(ISNULL(idet.Discount, 0)) + SUM(ISNULL(idet.LineDisc, 0)) 
                      + "
dbo,V_BillingVSPosReceivables,2009-08-25 11:00:03.653,2024-06-12 07:55:23.987,919,"CREATE VIEW [dbo].[V_BillingVSPosReceivables]
AS
select VP.OfficeNum,vp.Receivable,vp.InsCarrierCode,vp.OrderID,vp.InsPlanID,vp.CarrierName,vp.PlanName,vb.NetReceivable,vp.TransactionDate,vb.ServiceDate from V_POSOrderReceivable vp inner join V_BillingOrderReceivable vb
on vp.orderid=vb.ordernum and vp.Receivable <> vb.NetReceivable
union
select VP.OfficeNum,vp.Receivable,vp.InsCarrierCode,vp.OrderID,vp.InsPlanID,vp.CarrierName,vp.PlanName,null as NetReceivable,vp.TransactionDate, null as S"
dbo,V_GLBillingPaymentTransaction,2009-08-25 10:59:59.780,2024-06-12 07:55:23.983,1819,"CREATE VIEW [dbo].[V_GLBillingPaymentTransaction]    
AS    
--Payment date was used before but it was changed to deposit date     
SELECT b.TransId, b.TransactionDate, b.TransTypeId,   
CASE WHEN b.transtypeid in(2) THEN -B.INSDELTAAR   
   WHEN B.transtypeid in (3) THEN -B.PATDELTAAR  
   WHEN B.transtypeid in (14) THEN B.INSDELTAAR   
   WHEN B.transtypeid in (11) THEN -(B.INSDELTAAR  + B.PATDELTAAR)  
    END AS Amount, 
      Case when   B.TRANSTYPEID IN (2,14) THEN  1 
      WHEN"
dbo,V_DashboardBillingAging,2017-09-20 08:27:06.933,2024-06-12 07:55:23.980,1626,"/**************************/   
/****** CREATE VIEW ******/
/**************************/   
CREATE VIEW [dbo].[V_DashboardBillingAging]
AS


select 
MAX(b.ActivityId) as AccountId
	, '1' as AccountTypeId
	, '1' as GLReceivableId
	, '1' as GLPaybleId
    , '01/01/2001' as BalanceDate
    , '01/01/2001'  as ClaimDate
    , '01/01/2001' as BillingDate
	,cd.ClaimId as ClaimId
	, c.PatientId as PatientId
	, cd.OfficeNum as OfficeNum
	, c.ServiceDate
    , cd.CarrierId as CarrierId"
dbo,V_GLBillingTransactionDetail,2009-07-16 17:43:52.347,2024-06-12 07:55:23.973,1592,"CREATE VIEW [dbo].[V_GLBillingTransactionDetail]  
AS  
SELECT b.TransId, b.TransactionDate, case when  (B.TRANSTYPEID = 1 and b.patdeltaar <> 0)  THEN 6 else 
b.TransTypeId end as TRANSTYPEID, 
CASE WHEN B.TRANSTYPEID IN (14,17,19) THEN B.INSDELTAAR
     WHEN B.TRANSTYPEID IN (6,1) THEN B.PATDELTAAR     
     WHEN B.TRANSTYPEID IN (4,5,18,11,16) THEN (B.PATDELTAAR + INSDELTAAR)
     WHEN B.TRANSTYPEID IN (7,3) THEN -B.PATDELTAAR
     WHEN B.TRANSTYPEID IN (8,2) THEN -B.INSDELTAAR
     "
dbo,GB_BillingTransaction,2013-02-20 00:00:51.723,2024-06-12 07:55:23.967,3819,"
/**************************/   
/****** CREATE VIEW ******/
/**************************/   
CREATE VIEW [dbo].[GB_BillingTransaction]
AS
SELECT     bt.TransId, bt.OrderId, bt.TransactionDate, (CASE WHEN bt.TransTypeID = 8 THEN bt.writeoffreasonid ELSE bt.AdjustmentReasonID END) AS AdjustmentReasonID, 
                      (CASE WHEN bt.TransTypeID = 8 THEN bw.Description ELSE ba.Description END) AS AdjustmentReason, ISNULL(bp.DepositDate, '01/01/99') AS DepositDate, 
                      bcd."
dbo,V_POSOrderInsReceivable,2014-03-10 00:08:09.157,2024-06-12 07:55:23.960,1128,"

CREATE VIEW [dbo].[V_POSOrderInsReceivable]
AS



SELECT     TOP (100) PERCENT pt.OfficeNum, pt.OrderID as OrderID, SUM(iid.Receivable) AS Receivable, oi.InsCarrierCode, 
oi.InsPlanID, oi.CarrierName, oi.PlanName
,pt.TransactionDate,oi.PatientFirstName + ' ' + oi.PatientLastName as PatientName,o.OfficeName,ord.OrderDate,o.CompanyID ,c.IsPrepaidCarrier as IsPrepaidCarrier
FROM invoicedet ind inner join invoiceinsurancedet iid on ind.id=iid.invoicedetailid
	inner join 		postransaction"
dbo,V_InsPrepaidandReceivables,2012-04-09 23:13:17.597,2024-06-12 07:55:23.957,1331,"
CREATE VIEW [dbo].[V_InsPrepaidandReceivables]
AS
SELECT     SUM(prepaid) AS PrePaid, SUM(Receivable) AS Receivable, SUM(prepaid) + SUM(Receivable) AS TotalReceivable, OfficeNum, TransactionDate
FROM         (SELECT     (CASE WHEN ic.IsPrepaidCarrier = 1 THEN SUM(iid.Receivable) ELSE 0 END) AS prepaid, (CASE WHEN ic.IsPrepaidCarrier = 0 THEN SUM(iid.Receivable) 
                                              ELSE 0 END) AS Receivable, pt.OfficeNum, dbo.DateOnly(pt.TransactionDate) AS Transa"
dbo,GB_CarrierClaimStatus,2008-10-08 21:04:32.983,2024-06-12 07:55:23.943,926,"CREATE VIEW dbo.GB_CarrierClaimStatus
AS
SELECT DISTINCT 
                      c.ClaimId, li.CurrentState, cd.CarrierId, ic.CarrierName, c.ServiceDate, c.ClaimDate, c.BillingDate, 
                      receivable.Balance - payable.Balance AS NetReceivable
FROM         dbo.BillingClaim AS c INNER JOIN
                      dbo.BillingClaimData AS cd ON c.ClaimId = cd.ClaimId AND cd.IsCurrent = 1 INNER JOIN
                      dbo.BillingClaimLineItem AS li ON li.ClaimId = c.ClaimId INN"
dbo,LOGI_BillingClaimAging,2023-11-29 07:53:56.607,2024-06-12 07:55:23.940,1483,"Create View [dbo].[LOGI_BillingClaimAging] as
select 
MAX(b.ActivityId) as AccountId
	, '1' as AccountTypeId
	, '1' as GLReceivableId
	, '1' as GLPaybleId
    , '01/01/2001' as BalanceDate
    , '01/01/2001'  as ClaimDate
    , '01/01/2001' as BillingDate
	,cd.ClaimId as ClaimId
	, c.PatientId as PatientId
	, cd.OfficeNum as OfficeNum
	, c.ServiceDate
    , cd.CarrierId as CarrierId
	, ic.CarrierName as CarrierName
    , cd.PlanId as PlanId
	, ip.PlanName as PlanName
    , cd.PatientFirstName as"
dbo,V_InsReceivable,2009-07-16 17:43:52.347,2024-06-12 07:55:23.930,523,"create VIEW [dbo].[V_InsReceivable]
AS
SELECT     id.InvoiceID, SUM(iid.Receivable) AS INSReceivable
FROM         dbo.InvoiceInsuranceDet AS iid INNER JOIN
                      dbo.OrderInsurance AS oi ON iid.OrderInsuranceId = oi.ID INNER JOIN
                      dbo.InsCarrier AS inc ON oi.InsCarrierCode = inc.ID AND (inc.IsPrepaidCarrier = 0 OR
                      inc.IsPrepaidCarrier IS NULL) INNER JOIN
                      dbo.InvoiceDet AS id ON iid.InvoiceDetailID = id.ID
GR"
dbo,GB_CarrierHoldClaims,2009-06-10 17:35:40.230,2024-06-12 07:55:23.923,816,"create VIEW [dbo].[GB_CarrierHoldClaims]
AS
SELECT  
                      c.ClaimId, li.CurrentState, cd.CarrierId, ic.CarrierName, c.ServiceDate, c.ClaimDate, c.BillingDate, 
                      sum(bld.receivable) AS NetReceivable
FROM         dbo.BillingClaim AS c INNER JOIN
                      dbo.BillingClaimData AS cd ON c.ClaimId = cd.ClaimId AND cd.IsCurrent = 1 INNER JOIN
                      dbo.BillingClaimLineItem AS li ON li.ClaimId = c.ClaimId INNER JOIN
             "
dbo,InsuranceBillingClaimTransaction,2009-07-16 17:43:52.223,2024-06-12 07:55:23.917,2981,"
CREATE view [dbo].[InsuranceBillingClaimTransaction] as
select 
 b.OrderId As OrderNumbers
	,cd.ClaimId as ClaimId
	, c.PatientId as PatientId
    , cd.PatientFirstName as PatientFirstName
    , cd.PatientLastName as PatientLastName
    , TotalBalance = 
sum( dbo.SignByTransactionType(b.transtypeid)* b.amount)

, CurrentBalance = 
	sum(	case
			when cast(b.transactiondate as date) between dateadd(d, -30, b.transactiondate) and dateadd(d, 0, b.transactiondate) then 
( dbo.SignByTra"
dbo,GB_CarrierOnHoldClaimStatusStatistics,2014-03-10 00:07:51.203,2024-06-12 07:55:23.913,1310,"

/**************************/   
/****** CREATE VIEW ******/
/**************************/  

CREATE VIEW [dbo].[GB_CarrierOnHoldClaimStatusStatistics]
 AS
SELECT c.ClaimId, li.CurrentState, cd.CarrierId, ic.CarrierName, c.ServiceDate, c.ClaimDate, c.BillingDate, SUM(bt.INSAR) AS NetReceivable, cd.OfficeNum AS OfficeNumber, o.OfficeName, 
cd.PatientLastName, cd.PatientFirstName, cd.PlanName, cn.Notes, c.CompanyID
FROM dbo.BillingClaim AS c INNER JOIN
dbo.BillingClaimData AS cd ON c.Cl"
dbo,GB_AccountBalanceAging,2008-10-08 21:04:32.983,2024-06-12 07:55:23.907,2013,"
CREATE view [dbo].[GB_AccountBalanceAging] as
select
	a.AccountId as AccountId
	, a.AccountTypeId as AccountTypeId
	, a.ClaimId as ClaimId
	, a.GLReceivableId as GLReceivableId
	, a.GLPayableId as GLPaybleId
	, c.PatientId as PatientId
	, cd.OfficeNum as OfficeNumber
	, a.BalanceDate as BalanceDate
	, c.ServiceDate as ServiceDate
	, c.ClaimDate as ClaimDate
	, c.BillingDate as BillingDate
	, cd.CarrierId as CarrierId
	, ic.CarrierName as CarrierName
	, cd.PlanId as PlanId
	, ip"
dbo,GB_ClaimCollection,2014-03-10 00:08:06.640,2024-06-12 07:55:23.903,1707,"

CREATE View GB_ClaimCollection
AS


SELECT DISTINCT 
                      c.ClaimId, li.CurrentState, cd.CarrierId, ic.CarrierName, c.ServiceDate, c.ClaimDate, c.BillingDate, 
                      receivable.Balance - payable.Balance AS NetReceivable,li.OrderNum,O.OrderDate,BT.TransactionDate,
					  c.PatientID,cd.PatientLastName + ', ' + cd.PatientFirstName as PatientName,(BT.PatDeltaAR * -1) as Amount,BT.ActivityId,
					  Cast(Note as varchar) as Note, Office.CompanyID
FROM   "
dbo,V_BillingClaims,2009-07-16 17:43:52.270,2024-06-12 07:55:23.897,835,"


CREATE VIEW [dbo].[V_BillingClaims]
AS
SELECT ch.BillingDate, ch.ServiceDate, cd.CarrierId, ic.CarrierName, ch.ClaimId,
                          (SELECT     COUNT(*) AS Expr1
                            FROM          dbo.BillingClaimLineItem AS b1
                            WHERE      (ClaimId = ch.ClaimId) AND (CurrentState = 'Ready to Bill' or CurrentState = 'On Hold')) AS ReadytoBill                          
, ch.CompanyID, cd.OfficeNum
FROM         dbo.BillingClaim AS ch INNE"
dbo,v_PrePaidAmount,2009-07-16 17:43:52.347,2024-06-12 07:55:23.893,460,"create VIEW [dbo].[v_PrePaidAmount]
AS
SELECT     id.InvoiceID, SUM(iid.Receivable) AS PrePaid
FROM         dbo.InvoiceInsuranceDet AS iid INNER JOIN
                      dbo.OrderInsurance AS oi ON iid.OrderInsuranceId = oi.ID INNER JOIN
                      dbo.InsCarrier AS inc ON oi.InsCarrierCode = inc.ID AND inc.IsPrepaidCarrier = 1 INNER JOIN
                      dbo.InvoiceDet AS id ON iid.InvoiceDetailID = id.ID
GROUP BY id.InvoiceID

"
dbo,GB_DailySummaryExpanded,2008-09-19 09:37:05.010,2024-06-12 07:55:23.890,476,"
CREATE view [dbo].[GB_DailySummaryExpanded] as
select s.*, c.CarrierName, p.PlanName, o.OfficeName, cd.PatientFirstName, cd.PatientLastName,o.CompanyID
from
	dbo.GB_DailySummary s
	inner join InsCarrier c on s.CarrierId = c.ID
	inner join InsPlan p on s.planId = p.ID
	inner join Office o on s.OfficeNumber = o.OfficeNum
	inner join BillingClaimData cd
		on cd.ClaimId = (select max(ClaimID) from BillingClaim where PatientId = s.patientId)
		And cd.IsCurrent = 1
"
dbo,V_BillingOrderReceivable,2009-08-25 11:00:02.437,2024-06-12 07:55:23.887,1349,"CREATE VIEW [dbo].[V_BillingOrderReceivable]
AS
SELECT     cd.CarrierId, SUM(bld.Receivable) AS NetReceivable, c.ServiceDate, bo.OrderNum,cd.CarrierName,cd.PlanID,cd.Planname,cd.OfficeNum
,cd.PatientFirstName + ' ' + cd.PatientLastName as PatientName,o.OfficeName,c.CompanyID
FROM         dbo.BillingClaim AS c INNER JOIN
                      dbo.BillingClaimData AS cd ON c.ClaimId = cd.ClaimId AND cd.IsCurrent = 1 INNER JOIN
                      dbo.BillingClaimLineItem AS li ON li.ClaimI"
dbo,V_POSOrderReceivable,2009-08-25 11:00:03.513,2024-06-12 07:55:23.863,1982,"


CREATE VIEW [dbo].[V_POSOrderReceivable]
AS

--SELECT     TOP (100) PERCENT pt.OfficeNum, v.OrderNum as OrderID, SUM(v.Receivable) AS Receivable, oi.InsCarrierCode, 
--oi.InsPlanID, oi.CarrierName, oi.PlanName
--,pt.TransactionDate,oi.PatientFirstName + ' ' + oi.PatientLastName as PatientName,o.OfficeName,V.OrderDate,o.CompanyID
--FROM         V_CombinedInvoiceDetailWithInvoiceOrder AS v INNER JOIN
--				postransaction pt on v.invoiceid=pt.invoicesummaryid inner join
--            "
dbo,GB_ClaimBillingSummary,2008-10-17 09:34:40.320,2024-06-12 07:55:23.857,1431,"
CREATE view [dbo].[GB_ClaimBillingSummary] as
select
	c.ClaimId
	, dbo.DateOnly(c.ServiceDate) as ServiceDate
	, dbo.DateOnly(c.ClaimDate) as ClaimDate
	, dbo.DateOnly(c.BillingDate) as BillingDate
	, cd.OfficeNum
	, cd.CarrierId
	, ic.CarrierName
	, cd.PlanId
	, ip.PlanName
	, c.PatientId
	, patientData.PatientFirstName
	, patientData.PatientLastName
	, bt.Allowance - bt.Receivable as ContractualExpense
	, bt.Receivable - pt.TransactionAmount as RejectedAmount
	, ct.Transactio"
dbo,V_EDI835HeaderValidationInfo,2011-03-24 22:28:14.250,2024-06-12 07:55:23.850,2229,"CREATE VIEW [dbo].[V_EDI835HeaderValidationInfo]
AS
    WITH AppliedClaimAmount AS
    (
        SELECT  EDI835HeaderInfoID, SUM(ISNULL(ClaimPaymentAmt,0)) AS AppliedClaimAmount 
        FROM    EDI835ClaimInfo 
        WHERE   isReadytoPost = 1 
        AND     isExternalClaim = 0
	    GROUP BY EDI835HeaderInfoID
    ), 
    ExternalClaimAmount AS
    (
        SELECT  EDI835HeaderInfoID, SUM(Amount) AS Amount
        FROM    EDI835ExternalClaim 
        GROUP BY EDI835HeaderInfoID
    )
    SE"
dbo,V_EGFrameWithSize,2008-12-06 10:08:11.757,2024-05-16 08:11:06.230,960,"CREATE VIEW dbo.V_EGFrameWithSize
AS
SELECT     dbo.EGFrame.FrameStatus, dbo.EGFrame.ItemNum, dbo.EGFrame.FrameName, dbo.EGFrame.FrameColor, dbo.EGFrame.FrameSize, 
                      dbo.EGFrame.AMeas, dbo.EGFrame.BMeas, dbo.EGFrame.EDMeas, dbo.EGFrame.DBLMeas, dbo.EGFrame.Temple, dbo.EGFrame.Bridge, 
                      dbo.EGFrame.Frameshape, dbo.EGFrame.FramePartCode, dbo.FrameShape.Description, dbo.ItemFrame.Eye, dbo.EGFrame.OrderNum, 
                      CASE WHEN dbo.FrameStyl"
dbo,V_FrameStockOrder,2009-05-14 21:40:57.343,2024-05-16 08:11:06.223,605,"CREATE VIEW [dbo].[V_FrameStockOrder]
AS
SELECT     Row_number() over(order by invD.InvoiceID) as ID, invD.InvoiceID,invD.ItemType, invD.ItemID,
 invD.Quantity, o.OrderNum, o.OrderDate, o.OfficeNum, o.Associate, o.CustomerID,invd.id as InvoiceDetID
FROM         dbo.InvoiceDet AS invD INNER JOIN
                      dbo.Orders AS o ON invD.OrderNum = o.OrderNum INNER JOIN
                      dbo.EGFrame AS e ON o.OrderNum = e.OrderNum
WHERE     (e.FrameStatus = 2) AND (invD.StockOrderNu"
dbo,V_BillingOrderFirstReceivable,2010-01-29 21:48:05.837,2024-04-26 16:34:44.250,1705,"
Create VIEW [dbo].[V_BillingOrderFirstReceivable]
AS

select  bcd.Officenum,bcd.CarrierName,bcd.CarrierID,bt.orderid,bc.servicedate,bc.Claimid,bcd.PatientLastname+ ' ,'+bcd.PatientFirstName as PatientName,
 sum(case when transtypeid=4 then bt.amount*-1 else bt.amount end) as NetReceivable, bc.CompanyID,o.OfficeName as OfficeName
from billingclaim bc 
inner join billingclaimlineitem bcl on bc.claimid=bcl.claimid  and bcl.currentstate <>'Cancelled'
inner join billingtransaction bt on bcl."
dbo,GB_PatientsFromClaimData,2008-09-27 16:39:16.653,2024-04-26 16:34:44.210,273,"CREATE view [dbo].[GB_PatientsFromClaimData] as
select distinct c.PatientId, cd.PatientLastName as PatientLastName, cd.PatientFirstName as PatientFirstName,c.CompanyID
from BillingClaimData cd
inner join BillingClaim c on c.ClaimId = cd.ClaimId
where cd.isCurrent = 1
"
dbo,V_LineItemInsAR,2011-02-24 23:15:13.750,2024-04-26 16:34:44.193,1087,"



CREATE VIEW [dbo].[V_LineItemInsAR]
AS
SELECT     NEWID() AS ID, cd.ClaimId, bld.ProcedureCode, SUM(dbo.SignByTransactionType(b.TransTypeId) * b.Amount) AS OutstandingReceivables, 
                      bld.ProcedureCodeDescription, bld.Quantity, bld.LineItemId,bcl.InsItemTypeId as ItemTypeID,
                      dbo.Dateonly(bld.DateOfService) as ServiceDate
FROM         dbo.BillingTransaction AS b INNER JOIN
                      dbo.BillingLineDetails AS bld ON bld.LineItemId "
dbo,GB_BillingAdjustments,2009-08-25 11:00:02.200,2024-04-26 16:34:44.190,1085,"
CREATE VIEW [dbo].[GB_BillingAdjustments]
AS
SELECT Row_Number() OVER (ORDER BY patientlastname,  patientfirstname) as ID, patientlastname as LastName , patientfirstname as FirstName, bcd.CarrierId as InsCarrierCode , 
       bcd.CarrierName as CarrierName,dbo.dateonly(bc.servicedate) as ServiceDate ,bc.claimid as ClaimId, dbo.dateonly(bt.transactiondate)  as TransactionDate ,
       bat.AdjustmentType as AdjustmentType ,bat.description as AdjustmentDesc,(bt.InsDeltaAR + bt.PatDeltaAR) * -1 as "
dbo,GB_MonthlyRevenueReport,2008-09-24 19:20:27.153,2024-04-26 16:34:44.180,1512,"
CREATE view GB_MonthlyRevenueReport as
select
	sum(quantity) as Quantity
	, sum(retail) as Retail
	, sum(retaildiscount) as RetailDiscount
	, sum(retail - retaildiscount) as NetRetailSales
	, sum(receivable + copay) as GrossReceivable
	, sum(copay) as CoPay
	, sum(receivable) as NetInsuranceReceivable
	, sum(allowance - receivable + copay) as ContractualExpense
	, sum(retail - retaildiscount - allowance + copay) as GrossPatientPaid
	, sum(insurancediscount) as InsuranceDiscount
	, "
dbo,V_DashboardBillingClaimAging,2017-07-18 00:13:10.473,2024-04-26 16:34:44.123,1270,"CREATE VIEW [dbo].[V_DashboardBillingClaimAging]
AS
SELECT * FROM
	(  
		SELECT bt.TransTypeId , 
			bt.transId, 
			bt.LineItemId,
			bt.PaymentId,
			bt.Amount, 
			bt.TransactionDate,
			bt.InsAr,
			bt.InsDeltaAR,
			bt.PatAR,
			bt.PatDeltaAR,
			bcli.CurrentState,
			bcli.PaidAmount,
			bcd.OfficeNum,
			bcd.CarrierId,
			bcd.CarrierName,
			bcd.IsCurrent,
			bcd.PlanId,
			bcd.PlanName,
			bc.ServiceDate,
			bc.ClaimId,
			bp.DepositDate,
			bc.CompanyID,
			bco.OrderNum,
			bcd.PatientLa"
dbo,GB_PatientRefund,2009-03-17 16:20:51.117,2024-04-26 16:34:44.120,1290,"CREATE VIEW [dbo].[GB_PatientRefund]
AS
SELECT     t.TransId AS TransactionId, t.TransactionDate, (t.InsDeltaAR + t.PatDeltaAR) AS PatientRefundAmount, c.PatientID, cd.CarrierId, cd.CarrierName, 
                      patientData.PatientFirstName, patientData.PatientLastName, patientData.PatientAddress, patientData.PatientCity, patientData.PatientState, 
                      patientData.PatientZip, dbo.Office.OfficeNum as OfficeNum, dbo.Office.OfficeName as OfficeName,c.ClaimId,c.CompanyID"
dbo,GB_BillingRefunds,2008-10-02 21:32:03.467,2024-04-26 16:34:44.110,802,"
CREATE view dbo.GB_BillingRefunds as 
select
	t.transid As TransactionId
	, t.TransactionDate As TransactionDate
	, li.Copay As PatientRefund
	, t.Amount As CarrierRefund
	, c.patientId As PatientId
	, cd.CarrierId As CarrierId
	, cd.CarrierName As CarrierName
	, patientData.PatientFirstName As PatientFirstName
	, patientData.PatientLastName As PatientLastName
from
	BillingTransaction t
	inner join BillingClaimLineItem li on t.LineItemId = li.LineItemId
	inner join BillingClaim c"
dbo,GB_PatientBalance,2008-10-02 21:32:03.450,2024-04-26 16:34:44.100,848,"
CREATE view GB_PatientBalance as
select
	cd.OfficeLocation As OfficeNumber
	, a.PatientId As PatientId
	, patientData.PatientFirstName as PatientFirstName
	, patientData.PatientLastName as PatientLastName
	, cd.CarrierId As CarrierId
	, cd.PlanId As PlanId
	, a.ClaimId As ClaimId
	, c.BillingDate As BillingDate
	, Balance =
		case a.AccountTypeId
			when  224 then a.Balance
			else -1 * a.Balance
		end
from
	BillingAccount a
	inner join BillingClaim c on a.ClaimId = c.ClaimId"
dbo,GB_DetailedPatientLedger,2008-09-30 11:38:12.447,2024-04-26 16:34:44.097,1171,"
create view dbo.GB_DetailedPatientLedger as
select
	dbo.DateOnly(c.ServiceDate) As ServiceDate
	, dbo.DateOnly(c.ClaimDate) As TransactionDate
	, ld.ProcedureCode As ProcedureCode
	, sum(li.Retail - li.RetailDiscount - li.InsuranceDiscount) As GrossRevenue
	, sum(li.Allowance - ld.Receivable + li.Copay) As ContractualExpense
	, sum(ld.Receivable + li.CoPay) As ExpectedReimbursement
	, cd.CarrierId As CarrierId
	, c.PatientId As PatientId
	, patientData.PatientFirstName As PatientFirs"
dbo,V_DiscountAnalysis,2009-04-16 16:13:07.407,2024-03-28 07:56:06.693,1477,"
CREATE VIEW [dbo].[V_DiscountAnalysis]
AS
SELECT     pt.TransactionTypeID, pt.TransactionDate, pt.OfficeNum, dbo.Orders.Associate, dbo.ItemType.ItemType AS ItemTypeId, 
                      dbo.ItemType.Description AS ProductType, SUM(ISNULL(cid.Price, 0)) - SUM(ISNULL(cid.PackageDisc, 0)) AS Retail, SUM(ISNULL(cid.Tax, 0)) AS Tax, 
                      SUM(ISNULL(cid.Discount, 0)) + SUM(ISNULL(cid.LineDisc, 0)) + SUM(ISNULL(cid.InsuranceDiscount, 0)) + SUM(ISNULL(cid.PromotionDiscount, 0)) A"
dbo,v_OrderAging,2008-09-27 16:39:16.607,2024-03-25 16:42:51.650,1648,"
CREATE VIEW [dbo].[v_OrderAging]
AS
SELECT     OrderDate, OfficeNum, OrderNum, SUM(OrderAmount) AS OrderAmount, SUM(PaidAmount) AS PaidAmount, SUM(OrderAmount) + SUM(PaidAmount) 
                      AS Balance, CustomerID, MAX(LastPaymentDate) AS LastPaymentDate
FROM         (SELECT     o.OrderDate, o.OfficeNum, o.OrderNum, pt.Amount AS OrderAmount, 0 AS PaidAmount, o.CustomerID, NULL AS LastPaymentDate
                       FROM          dbo.Orders AS o INNER JOIN
                   "
dbo,V_PosPaymentDifferentLocation,2018-08-23 15:34:08.833,2024-03-25 16:42:51.633,927,"create VIEW [dbo].[V_PosPaymentDifferentLocation]
AS
select distinct NEWID() AS ID, pt.OfficeNum AS PaymentOfficeNum, 
sum( Cast((pd.Amount* (ISNULL(PT.Amount,0)/(case when ppt.Amount=0 then 1 else ppt.amount end))) as decimal(9,2))  )AS PaymentAmount, 
 pts.OfficeNum AS OriginalOfficeNum,convert(Date,pt.TransactionDate) TransactionDate,office.CompanyID,pd.PaymentTypeID,pt.OrderID,pt.PaymentID
from PosTransaction PT inner join orders o on o.OrderNum = PT.OrderID
inner join PosPayment ppt   on pp"
dbo,V_NotInsuredPlan,2011-12-28 22:43:14.727,2024-03-25 16:42:51.590,784,"
CREATE VIEW [dbo].[V_NotInsuredPlan]
AS
SELECT     TOP (100) PERCENT o.OrderDate, oi.OrderID, oi.PatientFirstName, oi.PatientLastName, oi.PatientDOB, oi.ContactInformation, oi.PlanName, oi.PhoneNumber, 
                      oi.FaxNumber, oi.EmployerName, oi.CarrierAddress1, oi.CarrierAddress2, oi.CarrierCity, oi.CarrierState, oi.CarrierZip, office.CompanyID
FROM         dbo.OrderInsurance AS oi INNER JOIN
                      dbo.InsPlan AS p ON p.ID = oi.InsPlanID AND p.IsListed = 0 IN"
dbo,V_ItemTypeSaleByItemID,2010-01-01 14:21:09.440,2024-03-25 16:42:51.483,812,"
CREATE VIEW [dbo].[V_ItemTypeSaleByItemID]
AS
SELECT     TOP (100) PERCENT Row_Number() OVER (ORDER BY v.OfficeNum) AS ID, dbo.DateOnly(TransactionDate) 
AS TransactionDate, itemType, ItemID, 
v.OfficeNum, SUM(isnull(Quantity,0)) AS Quantity, SUM(ISNULL(customerpay, 0)) - SUM(ISNULL(Tax, 0)) + SUM(ISNULL(Receivable, 0)) AS Amount, SUM(ISNULL(Discount, 0)) 
+ SUM(ISNULL(LineDisc, 0)) + SUM(ISNULL(PackageDisc, 0)) + SUM(ISNULL(InsuranceDiscount, 0)) AS Discount, SUM(ISNULL(retail, 0)) AS Retail, "
dbo,V_CouponAnalysis,2014-03-10 00:07:51.263,2024-03-25 16:42:51.433,1166,"
CREATE VIEW [dbo].V_CouponAnalysis
as
   select sum(idet.Discount) + sum(idet.LineDisc)+ isnull(sum(idet.PackageDisc),0.00)+ sum(idet.InsuranceDiscount) as Discount,sum(idet.Amount) AS CustomerPay,
                           SUM(idet.Allowance) as Allowance,sum(idet.Price) AS Retail,pTrans.OfficeNum,pTrans.TransactionDate, 
                           CASE WHEN idet.CouponNum is not null THEN idet.CouponNum 
                            ELSE  (select top 1 couponnum from invoicesum where Co"
