schema_name,function_name,type_desc,create_date,modify_date,definition_length,definition_preview
dbo,GetMobilePhone,SQL_SCALAR_FUNCTION,2012-02-29 08:07:44.443,2021-04-07 21:05:16.060,411,"
create FUNCTION [dbo].[GetMobilePhone] (@PatientID int)
Returns varchar(50)
AS
BEGIN
declare @MobilePhone as varchar(50)

set @MobilePhone = isnull((select top 1 ph.PhoneNumber from Phone ph join PatientPhone pph on ph.ID = pph.PhoneID join CatElementLU c on c.ID = ph.PhoneTypeID Where pph.PatientID = @PatientID and (ph.PhoneTypeID = 306 or ph.PhoneTypeID = 79)), '')

return @MobilePhone

END

"
dbo,GetTitle,SQL_SCALAR_FUNCTION,2012-02-29 08:07:44.647,2021-04-07 21:05:16.060,223,"
create FUNCTION [dbo].[GetTitle] (@TitleId int)
Returns varchar(10)
AS
BEGIN
declare @Title as varchar(10)

set @Title = isnull((select value from dbo.CatElementLU where ID = @TitleId), '')

return @Title

END
"
dbo,AgeAtDate,SQL_SCALAR_FUNCTION,2017-07-25 20:01:45.627,2021-04-07 21:05:16.060,543,"CREATE function [dbo].[AgeAtDate](
--returns age of patient, based on today's date
    @DOB    datetime,
    @PassedDate datetime
)

returns int
with SCHEMABINDING
as
begin

declare @iMonthDayDob int
declare @iMonthDayPassedDate int


select @iMonthDayDob = CAST(datepart (mm,@DOB) * 100 + datepart  (dd,@DOB) AS int) 
select @iMonthDayPassedDate = CAST(datepart (mm,@PassedDate) * 100 + datepart  (dd,@PassedDate) AS int) 

return DateDiff(yy,@DOB, @PassedDate) 
- CASE WHEN @iMonthDayDob <= @iMonth"
dbo,SignByTransactionType,SQL_SCALAR_FUNCTION,2009-08-25 11:00:00.310,2021-04-07 21:05:16.060,491,"CREATE FUNCTION [dbo].[SignByTransactionType] 
(@TransType int)
RETURNS int
AS
BEGIN
declare @return int
select @return = 
case when @TransType = 10 or @TransType= 2 or  @TransType= 11 or @TransType= 3 or @TransType= 12 or @TransType= 4 
or @TransType= 14 or @TransType= 7 or @TransType= 15 or @TransType= 8  
  or @TransType= 16 then  -1 
when @TransType = 18 then 0
when @TransType=19 then 0
when @TransType=17 then 0
when @TransType= 5 then 0
else 1 end
return @return
end"
dbo,GetHomePhone,SQL_SCALAR_FUNCTION,2012-02-29 08:07:44.167,2021-04-07 21:05:16.057,401,"
create FUNCTION [dbo].[GetHomePhone] (@PatientID int)
Returns varchar(50)
AS
BEGIN
declare @HomePhone as varchar(50)

set @HomePhone = isnull((select top 1 ph.PhoneNumber from Phone ph join PatientPhone pph on ph.ID = pph.PhoneID join CatElementLU c on c.ID = ph.PhoneTypeID Where pph.PatientID = @PatientID and (ph.PhoneTypeID = 304 or ph.PhoneTypeID = 77)), '')

return @HomePhone

END
"
dbo,GetProperCasing,SQL_SCALAR_FUNCTION,2010-03-31 22:16:26.780,2021-04-07 21:05:16.057,200,"
    
CREATE FUNCTION [dbo].[GetProperCasing]
(
@Name as varchar(200)
)
RETURNS varchar(200)
AS
BEGIN	
	return upper(substring(@Name, 1, 1)) + lower(substring(@Name, 2, len(@Name))) 
END

"
dbo,GetAppointmentEndTime,SQL_SCALAR_FUNCTION,2012-02-29 08:07:43.850,2021-04-07 21:05:16.053,837,"
CREATE FUNCTION dbo.GetAppointmentEndTime(@DoctorId int, @OfficeNum varchar(8), @Appointment datetime)
RETURNS datetime
AS
BEGIN

	declare @ApptEndTime as datetime
	declare @ApptDayOfWeek as int
	declare @DefaultExamMinutes as int
	declare @ExamMinuteForDay as int
	
	set @DefaultExamMinutes = isnull((select MinutesExam from dbo.Employee where Employee = @DoctorId), 0)
	set @ApptDayOfWeek = DATEPART(WEEKDAY, @Appointment)
	set @ExamMinuteForDay = (select Minutes from dbo.EmployeeExa"
dbo,GetAppointmentCancelStatus,SQL_SCALAR_FUNCTION,2012-02-29 08:07:43.437,2021-04-07 21:05:16.053,369,"
CREATE FUNCTION dbo.GetAppointmentCancelStatus(@StatusId int)
Returns bit
AS
BEGIN
	declare @status as varchar(15)
	declare @cancelled as bit
	
	set @cancelled = 0
	set @status = isNull((select Value from dbo.CatElementLU where ID = @StatusId and Type = 20),'')
	
	if(@status = 'Cancelled')
		begin
			set @cancelled = 1
		end
	
	return @cancelled
END"
dbo,GetAppointmentConfirmedStatus,SQL_SCALAR_FUNCTION,2012-02-29 08:07:43.750,2021-04-07 21:05:16.053,375,"
CREATE FUNCTION dbo.GetAppointmentConfirmedStatus(@StatusId int)
Returns bit
AS
BEGIN
	declare @status as varchar(15)
	declare @confirmed as bit
	
	set @confirmed = 0
	set @status = isNull((select Value from dbo.CatElementLU where ID = @StatusId and Type = 20),'')
	
	
	if(@status = 'Confirmed')
		begin
			set @confirmed = 1
		end
	
	return @confirmed
END"
dbo,fn_GetCompanyIDsFromList,SQL_TABLE_VALUED_FUNCTION,2018-08-23 15:34:09.763,2018-08-23 15:34:09.763,462,"CREATE Function [dbo].[fn_GetCompanyIDsFromList] (@IDs Varchar(max) )  
Returns @Tbl_IDs Table  (ID varchar(20))  As  

Begin 
 Set @IDs =  @IDs + ',' 
 Declare @Pos1 int
 Declare @pos2 int
 Set @Pos1=1
 Set @Pos2=1

 While @Pos1<Len(@IDs)
 Begin
  Set @Pos1 = CharIndex(',',@IDs,@Pos1)
  Insert @Tbl_IDs Select  ltrim(rtrim( Cast(Substring(@IDs,@Pos2,@Pos1-@Pos2) As varchar(20))))  
  Set @Pos2=@Pos1+1
  Set @Pos1 = @Pos1+1
 End 
 Return
End"
dbo,GetOfficeNumber,SQL_TABLE_VALUED_FUNCTION,2011-08-11 11:41:02.150,2018-08-23 15:34:09.747,451,"CREATE Function [dbo].[GetOfficeNumber] (@IDs Varchar(max) )  
Returns @Tbl_IDs Table  (ID varchar(8))  As  

Begin 
 Set @IDs =  @IDs + ',' 
 Declare @Pos1 int
 Declare @pos2 int
 Set @Pos1=1
 Set @Pos2=1

 While @Pos1<Len(@IDs)
 Begin
  Set @Pos1 = CharIndex(',',@IDs,@Pos1)
  Insert @Tbl_IDs Select  ltrim(rtrim( Cast(Substring(@IDs,@Pos2,@Pos1-@Pos2) As varchar(8))))  
  Set @Pos2=@Pos1+1
  Set @Pos1 = @Pos1+1
 End 
 Return
End"
dbo,fn_GetIDsFromList,SQL_TABLE_VALUED_FUNCTION,2014-03-10 00:07:51.090,2014-03-10 00:07:51.090,1062,"

-- =============================================
-- Author:		J. Lee
-- Create date: 12/30/2009
-- Description:	Returns a table of IDs based on the list passed in, and delimieter to use (comma by default).
-- =============================================

CREATE FUNCTION [dbo].[fn_GetIDsFromList] (@DelimitedList varchar(MAX), @delimiter varchar(20) = ',')
RETURNS @IDs TABLE
(
	ID int
)

AS
BEGIN
	DECLARE @id int
	DECLARE @index int
	SET @index = -1
	
	WHILE (LEN(@DelimitedLi"
dbo,GetStringintable,SQL_TABLE_VALUED_FUNCTION,2011-09-01 22:58:32.023,2011-09-01 22:58:32.023,469,"CREATE Function [dbo].[GetStringintable] (@IDs Varchar(max) )  
Returns @Tbl_IDs Table  (ID varchar(max))  As  

Begin 
 Set @IDs =  ltrim(rtrim(@IDs)) + ',' 
 Declare @Pos1 int
 Declare @pos2 int
 Set @Pos1=1
 Set @Pos2=1

 While @Pos1<Len(@IDs)
 Begin
  Set @Pos1 = CharIndex(',',@IDs,@Pos1)
  Insert @Tbl_IDs Select ltrim(rtrim( Cast(Substring(@IDs,@Pos2,@Pos1-@Pos2) As varchar(max))))
  Set @Pos2=@Pos1+1
  Set @Pos1 = @Pos1+1
 End 
 Return
End
"
